title,price,location,room,bath,size,type,purpose,updated,link
"1600 Square Feet Commercial Office Space For Rent In Banani, With Amazing Business Opportunities",1.52 Lakh,"Banani, Dhaka",,,"1,600 sqft",Office,For Rent,7 February 2023,https://www.bproperty.com//en/property/details-4654938.html
"A 500 Sq Ft Office Space Is For Rent Which Is Located On Chawk Bazaar Ward, Nearby Chatogram Medical College Hospital.",10 Thousand,"16 No. Chawk Bazaar Ward, Chattogram",,,500 sqft,Office,For Rent,13 May 2023,https://www.bproperty.com//en/property/details-1850690.html
1360 Sq Ft Office Is Available To Rent In New Market,68 Thousand,"New Market, Dhaka",,,"1,360 sqft",Office,For Rent,7 December 2022,https://www.bproperty.com//en/property/details-3574066.html
We Have A 2200 Sq. Ft Office For You In CDA R/A.,50 Thousand,"CDA R/A, 10 No. North Kattali Ward, Chattogram",,,"2,200 sqft",Office,For Rent,5 January 2022,https://www.bproperty.com//en/property/details-5432310.html
This Lucrative Area In Banani Offers You An Office Space Up For Rent,2.8 Lakh,"Banani, Dhaka",,,"2,200 sqft",Office,For Rent,11 June 2023,https://www.bproperty.com//en/property/details-1932068.html
Office for Rent in Eskaton nearby EBL,60 Thousand,"Eskaton, Dhaka",,,"1,800 sqft",Office,For Rent,30 May 2023,https://www.bproperty.com//en/property/details-1965106.html
"This 1550 Sq Ft Commercial Office For Rent Is Available In Uttara Sector 6, Near 6 No Sector Park",40 Thousand,"Sector 6, Uttara, Dhaka",,,"1,550 sqft",Office,For Rent,20 June 2021,https://www.bproperty.com//en/property/details-1770624.html
"Available For Rental Purpose, This 1500 Sq. Ft. Office In Motijheel",1.5 Lakh,"Motijheel, Dhaka",,,"1,500 sqft",Office,For Rent,9 January 2023,https://www.bproperty.com//en/property/details-5198925.html
Visit This 5600 Sq Ft Office For Rent In Banglamotors,3.92 Lakh,"Banglamotors, Dhaka",,,"5,600 sqft",Office,For Rent,1 October 2020,https://www.bproperty.com//en/property/details-2076041.html
A 3000 Sq. Ft Office Space Is Up For Rent Which Is Located In CDA Avenue.,3.42 Lakh,"Muradpur, Chattogram",,,"3,000 sqft",Office,For Rent,24 November 2020,https://www.bproperty.com//en/property/details-3959894.html
"Wonderful Commercial Office Of 1800 Sq Ft Is Available For Rent In Satmasjid Road, Dhanmondi",2.1 Lakh,"Dhanmondi, Dhaka",,,"1,800 sqft",Office,For Rent,18 June 2023,https://www.bproperty.com//en/property/details-5396712.html
1570 Sq Ft Office Is Available To Rent In Kalabagan,1.4 Lakh,"Kalabagan, Dhaka",,,"1,570 sqft",Office,For Rent,12 January 2023,https://www.bproperty.com//en/property/details-5133171.html
A 2154 Sq Ft Commercial Space Is Available For Rent Which Is Located In Shiddheswari,1.72 Lakh,"Shiddheswari, Dhaka",,,"2,154 sqft",Office,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-4607295.html
"1130 Square Feet Office Space Is For Rent In Agargaon, Begum Rokeya Avenue",33.9 Thousand,"Agargaon, Dhaka",,,"1,130 sqft",Office,For Rent,17 August 2023,https://www.bproperty.com//en/property/details-5595624.html
This Lucrative Office Space Up For Rent In Mirpur Near To Mirpur Adarsha Biddyaniketon School,2.5 Lakh,"Section 7, Mirpur, Dhaka",,,"4,300 sqft",Office,For Rent,18 May 2023,https://www.bproperty.com//en/property/details-2013810.html
Deal With Your Business in 2108 Sq Ft Office For Rent in Motijheel,1.69 Lakh,"Motijheel, Dhaka",,,"2,108 sqft",Office,For Rent,9 March 2022,https://www.bproperty.com//en/property/details-4214535.html
"We Are Presenting This 3000 Sq Ft Office For Rent Which Is Located In Mazar Road, Mirpur",1.1 Lakh,"1st Colony, Mirpur, Dhaka",,,"3,000 sqft",Office,For Rent,12 October 2022,https://www.bproperty.com//en/property/details-4242337.html
"Run Your Business Securely In This 500 Sq Ft Commercial Space Ready To Rent In Mirpur, Pirerbag",16 Thousand,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",,,500 sqft,Office,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-5376804.html
"2108 Square Feet Commercial Office For Rent At Toyenbee Circular Road, Motijheel",1.69 Lakh,"Motijheel, Dhaka",,,"2,108 sqft",Office,For Rent,9 March 2022,https://www.bproperty.com//en/property/details-5387360.html
2489 Square Feet Commercial Property Is Ready For Rent In Uttara-11,3.74 Lakh,"Sector 11, Uttara, Dhaka",,,"2,489 sqft",Office,For Rent,13 July 2023,https://www.bproperty.com//en/property/details-3155035.html
View This 950 Sq Ft Office Space For Rent In Banasree,25 Thousand,"Block M, Banasree, Dhaka",,,950 sqft,Office,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-5580505.html
A 862 Sq. Ft Commercial Office For Rent In Agrabad Commercial Area.,43.1 Thousand,"36 Goshail Danga Ward, Chattogram",,,862 sqft,Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-3556915.html
"3300 Sq Ft Abundant Commercial Space Is For Rent In Cantonment, Ecb Chattar",6.93 Lakh,"Cantonment, Dhaka",,,"3,300 sqft",Office,For Rent,24 June 2023,https://www.bproperty.com//en/property/details-5585048.html
2400 Square Feet Office Is For Rent Next To Mohammadpur Government High School,75 Thousand,"Mohammadpur, Dhaka",,,"2,400 sqft",Office,For Rent,4 September 2022,https://www.bproperty.com//en/property/details-4306341.html
"For Your Well-done Business An Commercial Office Of 5,400 Sq Ft Is Ready For Rent In Sector 13, Uttara",4.5 Lakh,"Sector 13, Uttara, Dhaka",,,"5,400 sqft",Office,For Rent,7 July 2023,https://www.bproperty.com//en/property/details-5587313.html
"Make This 4200 Sq. Ft Rental Office Your Business Location, Which Is Located In Begum Rokeya Soroni",3.57 Lakh,"West Kazipara, Mirpur, Dhaka",,,"4,200 sqft",Office,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-3188831.html
Outstanding Commercial Space In Uttara Near House Building Is Ready For Rent,2.6 Lakh,"Sector 7, Uttara, Dhaka",,,"2,150 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1940776.html
"Fully Fitted Office Space Of 900 Sq Ft Is Ready To Rent In Mirpur Road, New Market",35 Thousand,"New Market, Dhaka",,,900 sqft,Office,For Rent,22 May 2023,https://www.bproperty.com//en/property/details-2075112.html
A Commercial Space Is Available For Rent Which Is Located In Banani Nearby Pubali Bank,1.52 Lakh,"Banani, Dhaka",,,"1,600 sqft",Office,For Rent,27 February 2023,https://www.bproperty.com//en/property/details-1987290.html
Commercial Office Of 1800 Sq Ft For Rent In 38 No. South Middle Halishahar,35 Thousand,"Bandartila, 38 No. South Middle Halishahar, Halishahar, Chattogram",,,"1,800 sqft",Office,For Rent,6 November 2021,https://www.bproperty.com//en/property/details-5394022.html
Acquire This 5000 Square Feet Commercial Arena For Rent In Bayazid,1.8 Lakh,"Bayazid, Chattogram",,,"5,000 sqft",Office,For Rent,5 January 2022,https://www.bproperty.com//en/property/details-5418148.html
Smart Commercial And Furnished Office Space Of 6000 Sq Ft With Smart Service Package Is Now Up For Rent At Tejgaon Industrial Area,8.4 Lakh,"Tejgaon, Dhaka",,,"6,000 sqft",Office,For Rent,10 May 2023,https://www.bproperty.com//en/property/details-5365645.html
"Wonderful Commercial Space Of 2204 Sq Ft Is Available For Rent In Sector 11, Uttara",4.19 Lakh,"Sector 11, Uttara, Dhaka",,,"2,204 sqft",Office,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-3152253.html
View This 500 Square Feet Apartment For Rent At Mohammadpur,15 Thousand,"Mohammadpur, Dhaka",,,500 sqft,Office,For Rent,26 February 2023,https://www.bproperty.com//en/property/details-4306340.html
Set up your new office in the location of Double Mooring nearby Pathantooly City Corporation Boy's High School is prepared to be rented.,57 Thousand,"Double Mooring, Chattogram",,,950 sqft,Office,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-1854852.html
See This Commercial Space Up For Rent In Karwan Bazar Near Southeast Bank Limited,2.2 Lakh,"Kalabagan, Dhaka",,,"2,750 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1870382.html
"Built With Modern Amenities, Check This Office For Rent Which Is 8280 Sq Ft In Nikunja",16.56 Lakh,"Nikunja 2, Nikunja, Dhaka",,,"8,280 sqft",Office,For Rent,8 December 2022,https://www.bproperty.com//en/property/details-5490321.html
"We Are Happy To Presents This 1875 Sq Ft Fitted Office Located In Begum Rokeya Avenue, Agargaon For Rent",93.75 Thousand,"Agargaon, Dhaka",,,"1,875 sqft",Office,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-5013361.html
"We Are Presenting This 1875 Sq Ft Commercial Office For Rent Which Is Located In Begum Rokeya Avenue, Agargaon",93.75 Thousand,"Agargaon, Dhaka",,,"1,875 sqft",Office,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-4176588.html
4500 Sq Ft Office To Rent In A Prominent Location Of Shahjadpur,4.14 Lakh,"Badda, Dhaka",,,"4,500 sqft",Office,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-3377783.html
Offering You A 1400 Sq Ft Commercial Space For Rent In Mohammadpur Near To Japan Garden City Central Masjid,32 Thousand,"Mohammadia Housing Society, Mohammadpur, Dhaka",,,"1,400 sqft",Office,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-1775677.html
"At Agargaon, A Suitable Commercial Office Is Up For Rent Which Is 1875 Sq Ft",93.75 Thousand,"Agargaon, Dhaka",,,"1,875 sqft",Office,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-5013365.html
"A Very Well Fitted 1875 Sq Ft Business Space Is Up For Rent In Begum Rokeya Avenue, Agargaon",93.75 Thousand,"Agargaon, Dhaka",,,"1,875 sqft",Office,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-4176590.html
Look At This 1200 Square Feet Commercial Office Space Ready For Rent At 26 No. North Halishahar Ward.,25 Thousand,"Halishahar, Chattogram",,,"1,200 sqft",Office,For Rent,15 December 2021,https://www.bproperty.com//en/property/details-5425170.html
"This Office Space In South Monipur, 1000 Ft Road Is Up For Rent With An Area Of 1000 Sq Ft",36 Thousand,"South Monipur, Mirpur, Dhaka",,,"1,000 sqft",Office,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-5345006.html
"2488 Sq Ft Office For Rent In Dhanmondi, Satmasjid Road",2.49 Lakh,"Dhanmondi, Dhaka",,,"2,488 sqft",Office,For Rent,20 November 2021,https://www.bproperty.com//en/property/details-5411464.html
"This 2204 Sq Ft Office Space Is Up For Rent In A Most Demanded Location Of Sector 11, Uttara",4.19 Lakh,"Sector 11, Uttara, Dhaka",,,"2,204 sqft",Office,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-3152252.html
"Fully Fitted Office Space Of 1660 Sq Ft Is Ready To Rent In Pragati Sarani, Shahjadpur",1 Lakh,"Shahjadpur, Badda, Dhaka",,,"1,660 sqft",Office,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-5447083.html
"We Are Presenting This 1660 Sq Ft Office For Rent Which Is Located In Pragati Sarani, Shahjadpur",1 Lakh,"Shahjadpur, Badda, Dhaka",,,"1,660 sqft",Office,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-5447084.html
"1500 Square Feet Well Structured Office Space Is For Rent In South Monipur, Mirpur",75 Thousand,"South Monipur, Mirpur, Dhaka",,,"1,500 sqft",Office,For Rent,21 December 2022,https://www.bproperty.com//en/property/details-5373544.html
"Acquire This 2500 Sq Ft Commercial Office Which Is Up For Rent In Block J, Baridhara",80 Thousand,"Block J, Baridhara, Dhaka",,,"2,500 sqft",Office,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-1791106.html
"1000 Sq Ft Office For Rent At Commerce College Road, Double Mooring With Appropriate Commercial Features",1 Lakh,"Double Mooring, Chattogram",,,"1,000 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5391219.html
"1000 Sq Ft Commercial Office For Rent At Commerce College Road, Double Mooring With Favorable Commercial Features",1 Lakh,"Double Mooring, Chattogram",,,"1,000 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5391216.html
4200 Sq. Ft Office Is Available To Rent in West Kazipara,3 Lakh,"West Kazipara, Mirpur, Dhaka",,,"4,200 sqft",Office,For Rent,25 June 2023,https://www.bproperty.com//en/property/details-3188832.html
"Checkout This Modern 1000 Sq Ft Office For Rent At Commerce College Road, Double Mooring",1 Lakh,"Double Mooring, Chattogram",,,"1,000 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5391210.html
Set Up Your New Office In The Location Of Boro Maghbazar That Is Prepared To Be Rented.,55 Thousand,"Boro Maghbazar, Maghbazar, Dhaka",,,"1,225 sqft",Office,For Rent,20 June 2023,https://www.bproperty.com//en/property/details-3403158.html
"Grab The Chance Of Renting This Modern 1000 Sq Ft Office At Commerce College Road, Double Mooring",1 Lakh,"Double Mooring, Chattogram",,,"1,000 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5391209.html
Set Up Your New Office In The Uttara Sector 3 near Friends Club,1.49 Lakh,"Sector 3, Uttara, Dhaka",,,"1,350 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1823913.html
"A 3000 Sq Ft Office Space Is For Rent Which Is Located On Motijheel, Nearby Eastern Bank Limited (ebl).",4.8 Lakh,"Motijheel, Dhaka",,,"3,000 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1834824.html
Ample Commercial Space Is Available For Rent In Uttara Nearby Uttara Adhunik Medical College And Hospital,2.64 Lakh,"Uttara, Dhaka",,,"2,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1904920.html
Lucrative 4006 Sq Ft Business Space Up For Rent In Uttara Near To Asian University Of Bangladesh,4.81 Lakh,"Sector 6, Uttara, Dhaka",,,"4,006 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2004544.html
You’re At The Right Place When You’re Here – 1730 Sq Ft Office For Rent In Dhanmondi,1.9 Lakh,"Dhanmondi, Dhaka",,,"1,730 sqft",Office,For Rent,2 January 2023,https://www.bproperty.com//en/property/details-4479461.html
"750 Sq Ft Office Space For Rent At Halishahar, Port Connecting Road",45 Thousand,"Halishahar, Chattogram",,,750 sqft,Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5463533.html
Check This Readily Available Lucrative Office Space Up For Rent In Uttara Near To City Bank Limited,2.79 Lakh,"Sector 3, Uttara, Dhaka",,,"3,100 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1823903.html
Business Space Is Up For Rent In The Most Convenient Location Of Uttara Near Uttara Adhunik Medical College And Hospital,1.87 Lakh,"Uttara, Dhaka",,,"2,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1904925.html
A Commercial Space Is Available For Rent In Uttara Nearby City Bank Limited,2.2 Lakh,"Sector 11, Uttara, Dhaka",,,"3,200 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1989849.html
"Make This 1500 Sq Ft Rental Office Your Business Location, Which Is Located In Halishahar",90 Thousand,"Halishahar, Chattogram",,,"1,500 sqft",Office,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5463534.html
A Spacious 4500 Sq Ft Office Space Is Ready For Rent In Mohakhali,3.83 Lakh,"Mohakhali, Dhaka",,,"4,500 sqft",Office,For Rent,22 February 2021,https://www.bproperty.com//en/property/details-5141311.html
"This Office Is Vacant Right Now For Rent In 22 No. Enayet Bazaar Ward, Which Is 1450 Sq Ft",72.5 Thousand,"22 No. Enayet Bazaar Ward, Chattogram",,,"1,450 sqft",Office,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-5542440.html
A 1450 Sq. Ft. Office Is Up For Rent In A Well Secured Location Of 22 No. Enayet Bazaar Ward,72.5 Thousand,"22 No. Enayet Bazaar Ward, Chattogram",,,"1,450 sqft",Office,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-5542441.html
See This 750 Sq. Ft. Office Space Up For Rent In Tejgaon Near To Ab Bank Limited,60 Thousand,"Karwan Bazar, Tejgaon, Dhaka",,,750 sqft,Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1857164.html
"1255 Sq Ft Office Space For Rent In Kazi Nazrul Islam Avenue, Banglamotors",1.07 Lakh,"Banglamotors, Dhaka",,,"1,255 sqft",Office,For Rent,8 October 2020,https://www.bproperty.com//en/property/details-2079547.html
"2600 Square Feet Suitable Office Space Is For Rent In Agargaon, Begum Rokeya Avenue",70 Thousand,"Agargaon, Dhaka",,,"2,600 sqft",Office,For Rent,18 June 2023,https://www.bproperty.com//en/property/details-4072231.html
See This Office Space Up For Rent In Uttara Near To City Bank Limited.,1.93 Lakh,"Sector 3, Uttara, Dhaka",,,"1,750 sqft",Office,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1823897.html
Deal with Your Business in 4200 Sq. Ft Office with a Convenient price To Rent in West Kazipara,3.57 Lakh,"West Kazipara, Mirpur, Dhaka",,,"4,200 sqft",Office,For Rent,15 June 2023,https://www.bproperty.com//en/property/details-3188830.html
Look At This 3168 Square Feet Commercial Office For Rent At Dhanmondi Next To Popular Medical College Hospital.,3.48 Lakh,"Dhanmondi, Dhaka",,,"3,168 sqft",Office,For Rent,11 September 2021,https://www.bproperty.com//en/property/details-3266331.html
4500 Sq Ft Office For Rent In Double Mooring Close To Double Mooring Jame Masjid,2.92 Lakh,"Double Mooring, Chattogram",,,"4,500 sqft",Office,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-1883805.html
