title,price,location,room,bath,size,type,purpose,updated,link
"An Exclusive 4659 Sq Ft Commercial Space Is Up For Rent Is Available In Uttara, Near Trust Bank Limited",6.51 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,11 March 2020,https://www.bproperty.com//en/property/details-2010152.html
"3000 Square Feet Open Floor For Rent In Rabindra Sarani, Uttara 7",3.6 Lakh,"Sector 7, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,16 August 2020,https://www.bproperty.com//en/property/details-2046991.html
"An Exclusive Commercial Open Floor Is Up For Rent Is Available In Uttara, Near International Hope School Bangladesh",8.7 Lakh,"Sector 4, Uttara, Dhaka",,,"2,900 sqft",Floor,For Rent,11 March 2020,https://www.bproperty.com//en/property/details-2010153.html
"3800 Square Feet Open Commercial Space Is Ready For Rent In Uttara, Sonargaon Janapath",9.5 Lakh,"Sector 11, Uttara, Dhaka",,,"3,800 sqft",Floor,For Rent,7 April 2022,https://www.bproperty.com//en/property/details-5341827.html
A Very Well Fitted 5000 Sq Ft Business Space Is Up For Rent In Uttar Residential Model Town,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561597.html
An Open Floor Of 2500 Square Feet Is Available For Rent In Uttara,2.5 Lakh,"Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561593.html
Smart Office Space Of 5000 Sq Ft With Smart Service Package Is Now Up For Rent At Uttara,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561594.html
3800 Square Feet Commercial Space Is Available For Rent In Uttara-11,11.4 Lakh,"Sector 11, Uttara, Dhaka",,,"3,800 sqft",Floor,For Rent,7 September 2021,https://www.bproperty.com//en/property/details-5341825.html
"An Excellent Office Is Vacant Right Now For Rental Purpose At Uttara, Which Is 5000 Sq Ft",2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561600.html
See This Masterful Commercial Space Up For Rent In Uttara Near Social Islami Bank Limited,2.76 Lakh,"Sector 13, Uttara, Dhaka",,,"2,300 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1904080.html
600 Sq Ft Open Floor For Rental Purpose Is Available In Mirpur-10,35 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,600 sqft,Floor,For Rent,10 April 2023,https://www.bproperty.com//en/property/details-3936531.html
"Grab This Spacious 5000 Square Feet Commercial Space Available For Rent At Uttara, Uttar Residential Model Town",2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5561602.html
"Grab This 10000 Square Feet Commercial Space For Rent In Tejgaon, Tejgaon Industrial Area",6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526481.html
Spacious Office Space Of 500 Sq Ft Is Waiting For Rent In Uttara,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,11 April 2023,https://www.bproperty.com//en/property/details-5561599.html
We Are Offering You A 10000 Square Feet Commercial Space For Rent In Tejgaon,6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526477.html
"2000 Square Feet Open Floor Is Ready For Rent Only For You In Uttara, Sonargaon Janapath, Sector 11",6 Lakh,"Sector 11, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,7 September 2021,https://www.bproperty.com//en/property/details-5341824.html
"Available For Rent Is A Commercial Space Of 3000 Sq Ft, In West Rampura, Close To Banasree Kaacha Bazar",1.5 Lakh,"West Rampura, Rampura, Dhaka",,,"3,000 sqft",Floor,For Rent,8 September 2022,https://www.bproperty.com//en/property/details-1703593.html
This Lucrative Commercial Space Up For Rent In Kamarpara Near To Turag Model School.,1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2002638.html
5000 Sq Ft A Fully Fitted Elegant Office Is Available For Rent At Uttara Residential Model Town,2.5 Lakh,"Uttara, Dhaka",,,"5,000 sqft",Floor,For Rent,9 April 2023,https://www.bproperty.com//en/property/details-5561585.html
Invest In This 3000 Sq Ft Commercial Floor For Rent In Uttara-4,6 Lakh,"Sector 4, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5477646.html
"At Kamarpara, 8500 Sq Ft Well Fitted Office Is ready To Rent Near To Kamarpara Jame Masjid",1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2002652.html
"Deal With This 10000 Square Feet Commercial Space For Rent In Tejgaon, Tejgaon Industrial Are",6.5 Lakh,"Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,11 October 2022,https://www.bproperty.com//en/property/details-5526475.html
A Commercial Space Is Available To Rent In Savar Nearby Savar Bazar.,52.5 Thousand,"Savar, Dhaka",,,"1,050 sqft",Floor,For Rent,31 August 2020,https://www.bproperty.com//en/property/details-2054745.html
Work In 8500 Sq Ft Rental Office in Kamarpara nearby Kamarpara Jame Masjid,1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-2002650.html
450 SQ FT commercial space for rent in Uttara Secrtor 13 near mosque,67.5 Thousand,"Sector 13, Uttara, Dhaka",,,450 sqft,Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1877750.html
5500 Square Feet Large Commercial Floor Is For Rent At Charabag,70 Thousand,"Ashulia, Savar, Dhaka",,,"5,500 sqft",Floor,For Rent,1 September 2020,https://www.bproperty.com//en/property/details-2052349.html
Masterful And Very Ample Commercial Space Is Vacant For Rent In Uttara Near To Uttara Adhunik Medical College And Hospital,2.48 Lakh,"Sector 7, Uttara, Dhaka",,,710 sqft,Floor,For Rent,26 September 2022,https://www.bproperty.com//en/property/details-1940782.html
10000 Sq. Ft. commercial space is available for rent in Tejgaon nearby Karwan Bazar Ambar Shah Shahi Jame Masjid,2 Lakh,"Karwan Bazar, Tejgaon, Dhaka",,,"10,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1857098.html
Planned Commercial Space In North Pathantooly Is Available For Rent.,35 Thousand,"23 No. North Pathantooly Ward, Double Mooring, Chattogram",,,"1,000 sqft",Floor,For Rent,10 May 2023,https://www.bproperty.com//en/property/details-5109617.html
Commercial Space In Double Mooring Is Available For Rent.,35 Thousand,"23 No. North Pathantooly Ward, Double Mooring, Chattogram",,,"1,000 sqft",Floor,For Rent,10 May 2023,https://www.bproperty.com//en/property/details-5109616.html
Commercial space is available for rent in Banasree nearby Prime Bank Limited | ATM Booth,1 Lakh,"Block F, Banasree, Dhaka",,,"1,000 sqft",Floor,For Rent,2 June 2023,https://www.bproperty.com//en/property/details-1891887.html
Lucrative Business Space Up For Rent In Kamarpara Near To Kamarpara School & College,1.7 Lakh,"Turag, Dhaka",,,"8,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1935958.html
Rent This Incredible 12000 Sq. Ft. Commercial Floor At Savar,2.16 Lakh,"Hemayetpur, Savar, Dhaka",,,"12,000 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1936080.html
See This Commercial Space Up For Rent In Uttara Near Sonali Bank Limited,8.71 Lakh,"Sector 3, Uttara, Dhaka",,,"6,700 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1905426.html
At Oxygen A 4800 Sq Ft Commercial Open Floor Is For Rent,3.8 Lakh,"Bayazid, Chattogram",,,"4,800 sqft",Floor,For Rent,13 April 2022,https://www.bproperty.com//en/property/details-5325851.html
A Prominent Commercial Space Is Up For Rent In Uttara Near The Aga Khan School,6.06 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1899206.html
A Neat Business Space Is Up For Rent In Uttara Near To International Hope School,6.06 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1899203.html
This Nearly Finished Business Space Is Up For Rent In Uttara Near To International Hope School,6.06 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1899197.html
Set Up Your New Office In The Busiest Location Of Uttara As A Commercial Space Is Prepared To Be Rented Nearby The Aga Khan School,6.06 Lakh,"Sector 4, Uttara, Dhaka",,,"4,659 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1899205.html
A Structurally Well Set Commercial Space Of 20000 Sq Ft For Rent is Available in Tejgaon,20 Lakh,"Tejgaon Industrial Area, Tejgaon, Dhaka",,,"20,000 sqft",Floor,For Rent,18 September 2022,https://www.bproperty.com//en/property/details-1724939.html
In Uttara Near To Gausul Azam Jame Masjid This Office Space Up For Rent.,3.08 Lakh,"Sector 13, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1858872.html
2500 Square Feet Open Floor Is Ready For Rent In Uttara-11,8.13 Lakh,"Sector 11, Uttara, Dhaka",,,"2,500 sqft",Floor,For Rent,14 December 2022,https://www.bproperty.com//en/property/details-5538755.html
"At Section 11, Mirpur A Suitable Commercial Floor Is Up For Rent Which Is 2950 Sq Ft",1.48 Lakh,"Block A, Section 11, Mirpur, Dhaka",,,"2,950 sqft",Floor,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5565886.html
"Available At Gulshan 1 , Near To Commercial Bank of Ceylon PLC This 3000 Sq. Ft Commercial Floor For Rent .",4.5 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,000 sqft",Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5496957.html
"We Are Happy To Presents This 2950 Sq Ft Fitted Commercial Floor Located In Section 11, Mirpur For Rent",1.48 Lakh,"Block A, Section 11, Mirpur, Dhaka",,,"2,950 sqft",Floor,For Rent,9 July 2023,https://www.bproperty.com//en/property/details-5565884.html
1800 Sq Ft Convenient Commercial Floor Is For Rent In Uttara-4,1.08 Lakh,"Sector 4, Uttara, Dhaka",,,"1,800 sqft",Floor,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-3468078.html
3000 Square Feet Spacious Commercial Floor For Rent At Gulshan 1 .,4.5 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"3,000 sqft",Floor,For Rent,7 June 2022,https://www.bproperty.com//en/property/details-5496955.html
2400 Sq Ft Commercial Floor With Different Facilities Is For Rent In Uttara-4,1.44 Lakh,"Sector 4, Uttara, Dhaka",,,"2,400 sqft",Floor,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-5548571.html
A commercial Space of 2535 SFT Is For Rent At Uttara 7.,2 Lakh,"Sector 7, Uttara, Dhaka",,,"2,535 sqft",Floor,For Rent,27 December 2020,https://www.bproperty.com//en/property/details-3459140.html
This 2200 Square Feet Commercial Floor Is Now Up For Rent In Agargaon Near To Global School & College.,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,28 July 2022,https://www.bproperty.com//en/property/details-5297998.html
1800 Sq Ft Commercial Space Is Available For Rent In Ashulia.,60 Thousand,"Ashulia, Savar, Dhaka",,,"1,800 sqft",Floor,For Rent,25 July 2022,https://www.bproperty.com//en/property/details-4966876.html
Deal With This 1890 Sq Ft Commercial Area For Rent In Mirpur-10,2.3 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,890 sqft",Floor,For Rent,10 August 2023,https://www.bproperty.com//en/property/details-5590965.html
2528 Sq Ft Quality Commercial Floor Is Up For Rent In Mirpur-10,3.3 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"2,528 sqft",Floor,For Rent,10 August 2023,https://www.bproperty.com//en/property/details-5590964.html
3800 Sq Ft Ample Commercial Space Is Available For Rent In Genda Nearby Taikapara Eid Ga Mosque,1.33 Lakh,"Genda, Savar, Dhaka",,,"3,800 sqft",Floor,For Rent,16 June 2020,https://www.bproperty.com//en/property/details-2020520.html
3000 Sq Ft Vacant Commercial Space For Rent In Uttara-6,2 Lakh,"Sector 6, Uttara, Dhaka",,,"3,000 sqft",Floor,For Rent,17 January 2022,https://www.bproperty.com//en/property/details-3045395.html
This 4500 Sq Ft Commercial Space For Rent Is Ready To Provide You With All The Business Facilities In Bayazid,2.25 Lakh,"Shahid Nagar, Bayazid, Chattogram",,,"4,500 sqft",Floor,For Rent,30 December 2021,https://www.bproperty.com//en/property/details-5411227.html
A Business Space Is Up For Rent In The Location Of Bakalia Near Kalamia Bazar,30 Thousand,"18 No. East Bakalia Ward, Bakalia, Chattogram",,,"1,500 sqft",Floor,For Rent,22 June 2023,https://www.bproperty.com//en/property/details-1975387.html
Next To Global School & College A 2200 Sq. Ft Commercial Floor For Rent At Agargaon,4.4 Lakh,"Agargaon, Dhaka",,,"2,200 sqft",Floor,For Rent,3 August 2022,https://www.bproperty.com//en/property/details-5297996.html
Grab This Spacious 5500 Sq Ft Commercial Floor For Rent In Gulshan 2,9.9 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"5,500 sqft",Floor,For Rent,30 November 2022,https://www.bproperty.com//en/property/details-5508799.html
"Commercial Space For Rent In Road No 7d, Uttara 9",2.25 Lakh,"Sector 9, Uttara, Dhaka",,,"1,500 sqft",Floor,For Rent,10 May 2022,https://www.bproperty.com//en/property/details-5024191.html
We Are Offering You A 1890 Sq Ft Commercial Space For Rent In Mirpur-10,2.5 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,890 sqft",Floor,For Rent,10 August 2023,https://www.bproperty.com//en/property/details-5590962.html
"Acquire This 4800 Square Feet Commercial Floor, Which Is Up For Rent In Madani Avenue, Gulshan 2",7.2 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"4,800 sqft",Floor,For Rent,27 May 2022,https://www.bproperty.com//en/property/details-5449556.html
This 1800 Sq. Ft Commercial area For Rent At Halishahar Housing Estate,45 Thousand,"Block L, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"1,800 sqft",Floor,For Rent,6 August 2023,https://www.bproperty.com//en/property/details-5315979.html
2200 Square Feet Commercial Area Is For Rent In A Booming Arena Of Uttara-12,1.5 Lakh,"Sector 12, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,2 February 2022,https://www.bproperty.com//en/property/details-5455519.html
Operate Your Business Smoothly By Renting This 2200 Sq Ft Commercial Arena In Uttara-12,1.5 Lakh,"Sector 12, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,2 February 2022,https://www.bproperty.com//en/property/details-5455520.html
"Start Your Business In This 7000 Sq Ft Office For Rent In Ashkona, Dakshin Khan",2 Lakh,"Dakshin Khan, Dhaka",,,"7,000 sqft",Floor,For Rent,31 August 2023,https://www.bproperty.com//en/property/details-5598826.html
This 1800 Sq Ft Commercial Office Is Ready For Rent At Halishahar,45 Thousand,"Block L, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"1,800 sqft",Floor,For Rent,6 August 2023,https://www.bproperty.com//en/property/details-5329341.html
1725 Sq Ft Commercial Floor For Rent In Banani,2.35 Lakh,"Banani, Dhaka",,,"1,725 sqft",Floor,For Rent,12 April 2022,https://www.bproperty.com//en/property/details-4413945.html
"A Commercial Space Featuring 2200 Sq Ft Is For Rent At Uttara-12, Sonargaon Janapath",1.5 Lakh,"Sector 12, Uttara, Dhaka",,,"2,200 sqft",Floor,For Rent,2 February 2022,https://www.bproperty.com//en/property/details-5455522.html
"Check This Readily Available 9500 Sq Ft Lucrative Business Space Up For Rent In Dagormora, Savar",5.22 Lakh,"Dagormora, Savar, Dhaka",,,"9,500 sqft",Floor,For Rent,15 July 2020,https://www.bproperty.com//en/property/details-2033146.html
"A 1350 Sq Ft Commercial Floor Is Available For Rent Which Is Located In Bot Tola, Khilkhet",67.5 Thousand,"Bot Tola, Khilkhet, Dhaka",,,"1,350 sqft",Floor,For Rent,17 September 2023,https://www.bproperty.com//en/property/details-5602788.html
"Start Your Business In This 2030 Sq Ft Office For Rent, In Momin Road, Jamal Khan",1.5 Lakh,"Jamal Khan, Chattogram",,,"2,030 sqft",Floor,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-5602872.html
2335 Sq Ft Commercial Space Is Available For Rent At Savar,93.4 Thousand,"Savar, Dhaka",,,"2,335 sqft",Floor,For Rent,26 February 2022,https://www.bproperty.com//en/property/details-5324133.html
"Ample Office Of 2030 Sq Ft Is Waiting For Rent In Momin Road, Jamal Khan",80 Thousand,"Jamal Khan, Chattogram",,,"2,030 sqft",Floor,For Rent,18 September 2023,https://www.bproperty.com//en/property/details-5602878.html
Ample Office Of 7500 Sq Ft Is Waiting For Rent In Uttar Khan,1.35 Lakh,"Uttar Khan, Dhaka",,,"7,500 sqft",Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-4962365.html
2089 Square Feet Commercial Space For Rent In The Suitable Locality Of Mirpur-11,65 Thousand,"Block D, Section 11, Mirpur, Dhaka",,,"2,089 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5566981.html
"We Offer You An Excellent And Spacious Commercial Floor Of 15,765 Sq Ft At Tejgaon For Rent",21.28 Lakh,"Tejgaon, Dhaka",,,"15,765 sqft",Floor,For Rent,5 September 2023,https://www.bproperty.com//en/property/details-5376948.html
Invest In This 2089 Square Feet Commercial Space For Rent In Mirpur-11,65 Thousand,"Block D, Section 11, Mirpur, Dhaka",,,"2,089 sqft",Floor,For Rent,17 April 2023,https://www.bproperty.com//en/property/details-5566982.html
Set Up Your New Office In The Location Of Uttar Khan That Is Prepared To Be Rented,1.35 Lakh,"Uttar Khan, Dhaka",,,"7,500 sqft",Floor,For Rent,22 March 2022,https://www.bproperty.com//en/property/details-4962366.html
3000 Sq Ft Commercial Open Floor Is Up For Rent In West Dhanmondi,5 Lakh,"Dhanmondi, Dhaka",,,"3,000 sqft",Floor,For Rent,2 March 2021,https://www.bproperty.com//en/property/details-5165524.html
Grab This 2748 Sq Ft Commercial Floor For Rent In Dhanmondi,4.12 Lakh,"Dhanmondi, Dhaka",,,"2,748 sqft",Floor,For Rent,5 April 2022,https://www.bproperty.com//en/property/details-5470180.html
We Are Offering You This 1400 Square Feet Commercial Area Available For Rent At Uttara-4,1.12 Lakh,"Sector 4, Uttara, Dhaka",,,"1,400 sqft",Floor,For Rent,24 October 2022,https://www.bproperty.com//en/property/details-5341708.html
"At Dhanmondi, 7400 Sq Ft Well Fitted Office Is ready To Rent",10 Lakh,"Dhanmondi, Dhaka",,,"7,400 sqft",Floor,For Rent,10 October 2022,https://www.bproperty.com//en/property/details-5524915.html
4000 Sq Ft Commercial Space With Huge Business Scopes Is Up For Rent In Uttara-3,8 Lakh,"Sector 3, Uttara, Dhaka",,,"4,000 sqft",Floor,For Rent,12 January 2023,https://www.bproperty.com//en/property/details-3969189.html
A 1300 Sq. Ft Commercial Space Is Available For Rent In Mirpur Nearby Batenia Jamey Masjid.,45 Thousand,"1st Colony, Mirpur, Dhaka",,,"1,300 sqft",Floor,For Rent,25 September 2022,https://www.bproperty.com//en/property/details-1913488.html
Ample Commercial Space Is Available For Rent In Uttara Nearby Ma Haad School,1.55 Lakh,"Sector 14, Uttara, Dhaka",,,"3,100 sqft",Floor,For Rent,5 July 2021,https://www.bproperty.com//en/property/details-1937372.html
"For Your Well-done Business An Office Of 3100 Sq Ft Is Ready For Rent In Section 10, Mirpur",80 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"3,100 sqft",Floor,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-3958717.html
See This Office Space For Rent Located In Gulshan 1 Near To Social Islami Bank Limited.,4.51 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"5,808 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1909614.html
3100 Sq Ft Commercial Space With Impressive Characteristics Is For Rent In Mirpur-10,80 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"3,100 sqft",Floor,For Rent,21 May 2023,https://www.bproperty.com//en/property/details-3958718.html
14000 Sq Ft Commercial Area Is Up For Rent At Gulshan,25.2 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"14,000 sqft",Floor,For Rent,4 March 2021,https://www.bproperty.com//en/property/details-4615094.html
Set Up Your New 8485 Sq. Ft Commercial Space In The Location Of Gulshan Avenue For Rent.,13.58 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"8,485 sqft",Floor,For Rent,2 March 2021,https://www.bproperty.com//en/property/details-3855076.html
Properly designed this 10000 SQ Ft office is now up for rent in Pallabi,4 Lakh,"Sujat Nagar, Pallabi, Mirpur, Dhaka",,,"10,000 sqft",Floor,For Rent,7 March 2022,https://www.bproperty.com//en/property/details-5363562.html
"Built with modern amenities, check this office for rent which is 10000 SQ FT in Pallabi",4 Lakh,"Sujat Nagar, Pallabi, Mirpur, Dhaka",,,"10,000 sqft",Floor,For Rent,7 March 2022,https://www.bproperty.com//en/property/details-5363565.html
We Are Offering You A 1000 Sq Ft Commercial Floor Ready To Rent In Mirpur-12,50 Thousand,"Block A, Section 12, Mirpur, Dhaka",,,"1,000 sqft",Floor,For Rent,22 May 2023,https://www.bproperty.com//en/property/details-5525479.html
"Use This 3300 Sq Ft Rental Property as Your Office, Located At Madarbari nearby One Bank ATM",1 Lakh,"30 No. East Madarbari Ward, Chattogram",,,"3,300 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1998450.html
"1000 Sq Ft Nicely Built Commercial Floor Is Ready To Rent In Mirpur, Section 12",50 Thousand,"Block A, Section 12, Mirpur, Dhaka",,,"1,000 sqft",Floor,For Rent,22 May 2023,https://www.bproperty.com//en/property/details-5525478.html
Commercial Space Is For Rent At Double Mooring Near Gausia Market,1.56 Lakh,"Double Mooring, Chattogram",,,"2,600 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-2012718.html
A Commercial Space Is Available For Rent In Double Mooring Nearby Rupali Bank Limited.,1.56 Lakh,"Double Mooring, Chattogram",,,"2,600 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-2012720.html
Commercial Space Is Up For Rent At Double Mooring,2.52 Lakh,"Double Mooring, Chattogram",,,"4,200 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-2012717.html
1650 Sq Ft Commercial Floor For Rent In Bagmoniram Nearby Chattogram Metropolitan Hospital Limited.,35 Thousand,"O R Nizam Road Residential Area, Nasirabad, 15 No. Bagmoniram Ward, Chattogram",,,"1,650 sqft",Floor,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-2027166.html
8200 Square Feet Open Floor Of Great Quality Is Up For Rent In Gulshan 1,16.4 Lakh,"Gulshan 1, Gulshan, Dhaka",,,"8,200 sqft",Floor,For Rent,25 May 2023,https://www.bproperty.com//en/property/details-3486303.html
"Commercial Property For Rent In Sector 12, Uttara",85.5 Thousand,"Sector 12, Uttara, Dhaka",,,"1,900 sqft",Floor,For Rent,8 May 2021,https://www.bproperty.com//en/property/details-5212420.html
2800 Sq Ft Commercial Space Is For Rent In Bagmoniram Near By Chattogram Metropolitan Hospital Limited,2.8 Lakh,"15 No. Bagmoniram Ward, Chattogram",,,"2,800 sqft",Floor,For Rent,24 November 2022,https://www.bproperty.com//en/property/details-2051383.html
Set up your new office in the busiest location of Uttara nearby Hi-Care General Hospital Ltd. a office space is prepared to be rented.,5.85 Lakh,"Sector 3, Uttara, Dhaka",,,"6,500 sqft",Floor,For Rent,27 December 2022,https://www.bproperty.com//en/property/details-1830605.html
A 8000 Sq. Ft Ready Commercial Space Is To Rent At Mehidibag Road.,7 Lakh,"Mehidibag, 15 No. Bagmoniram Ward, Chattogram",,,"8,000 sqft",Floor,For Rent,24 November 2022,https://www.bproperty.com//en/property/details-3981665.html
Commercial Property Of 1520 Sq Ft Is For Rent At 26 No. North Halishahar Ward,70 Thousand,"Block L, Halishahar Housing Estate, 26 No. North Halishahar Ward, Halishahar, Chattogram",,,"1,520 sqft",Floor,For Rent,6 November 2021,https://www.bproperty.com//en/property/details-5198173.html
Masterful And Very Ample Open Space Covering 2500 Sq. Ft. Is Vacant For Rent In Middle Badda Near To Udayan Ideal School & College,1.5 Lakh,"Badda, Dhaka",,,"2,500 sqft",Floor,For Rent,29 May 2023,https://www.bproperty.com//en/property/details-1809228.html
4200 Sq. Ft. Remarkable Commercial Space Available For Rent In Double Mooring Nearby Banani Complex,2.52 Lakh,"Double Mooring, Chattogram",,,"4,200 sqft",Floor,For Rent,18 March 2020,https://www.bproperty.com//en/property/details-2012714.html
This Commercial Floor Of 2000 Sq Ft Is Located In A Prominent Location Of Gulshan 2,2.5 Lakh,"Gulshan 2, Gulshan, Dhaka",,,"2,000 sqft",Floor,For Rent,24 February 2022,https://www.bproperty.com//en/property/details-4335709.html
"A Suitable 1200 Sq Ft Commercial Space Is Up For Rent In Senpara Parbata, Mirpur",35 Thousand,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"1,200 sqft",Floor,For Rent,8 June 2023,https://www.bproperty.com//en/property/details-3423816.html
Check This 2000 Square Feet Commercial Space For Rent In Uttara-12,2.4 Lakh,"Sector 12, Uttara, Dhaka",,,"2,000 sqft",Floor,For Rent,27 January 2022,https://www.bproperty.com//en/property/details-5400128.html
A Noticeable Commercial Space In Khulshi Near Radiant School Is Up For Rent,3.85 Lakh,"Khulshi, Chattogram",,,"3,500 sqft",Floor,For Rent,6 March 2020,https://www.bproperty.com//en/property/details-1890299.html
View This 4235 Sq Ft Office Area For Rent At Dhanmondi,5.08 Lakh,"Dhanmondi, Dhaka",,,"4,235 sqft",Floor,For Rent,21 March 2023,https://www.bproperty.com//en/property/details-4092130.html
A 2500 Square Ft. Large Commercial Floor For Rent At Nikunja 2 .,2.13 Lakh,"Nikunja 2, Nikunja, Dhaka",,,"2,500 sqft",Floor,For Rent,4 April 2022,https://www.bproperty.com//en/property/details-5239069.html
A 4800 Sq Ft Large Commercial Open Floor Is For Rent At Oxygen .,4 Lakh,"Bayazid, Chattogram",,,"4,800 sqft",Floor,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5325850.html
"2100 Sq Ft Commercial Space Of Best Quality Is For Rent In Cantonment, Manikdi",84 Thousand,"Manikdi, Cantonment, Dhaka",,,"2,100 sqft",Floor,For Rent,25 September 2022,https://www.bproperty.com//en/property/details-5399528.html
We Are Offering You A 1400 Sq Ft Commercial Floor Ready To Rent In Mirpur-6,28 Thousand,"Block Ka, Section 6, Mirpur, Dhaka",,,"1,400 sqft",Floor,For Rent,23 May 2023,https://www.bproperty.com//en/property/details-5577313.html
"Improve Your Business Standard By Renting This Modern Commercial Space Of 2625 Sq Ft In Mirpur, Senpara Parbata",1.1 Lakh,"Senpara Parbata, Section 10, Mirpur, Dhaka",,,"2,625 sqft",Floor,For Rent,18 June 2023,https://www.bproperty.com//en/property/details-4167353.html
Take A Look At This 3000 Sq Ft Commercial Area For Rent In Malibagh,2.1 Lakh,"Malibagh, Dhaka",,,"3,000 sqft",Floor,For Rent,2 March 2023,https://www.bproperty.com//en/property/details-3699025.html
