title,price,location,room,bath,size,type,purpose,updated,link
"Baridhara, Block K Is Offering A 5500 Sq Ft Building For Rent To Pick For Your Next Home",5.5 Lakh,"Block K, Baridhara, Dhaka",6 Beds,6 Baths,"5,500 sqft",Building,For Rent,22 November 2021,https://www.bproperty.com//en/property/details-5410981.html
Nice 1750 Sq Ft Flat Is Available For Rent In Shyamoli,27 Thousand,"Shyamoli, Dhaka",3 Beds,4 Baths,"1,750 sqft",Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5274158.html
"Sophisticated 1400 Sq Ft Flat Is Available For Rent In Chandrima Model Town, Mohammadpur",14 Thousand,"Block B, Chandrima Model Town, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-4521339.html
Offering You A Nice Flat For Rent In Uttara Near Sunbeams School,60 Thousand,"Sector 10, Uttara, Dhaka",3 Beds,4 Baths,"2,400 sqft",Apartment,For Rent,2 July 2022,https://www.bproperty.com//en/property/details-1921251.html
"3000 Sq Ft Residential Flat For Rent In Mohammadpur, Gajanabi Road",80 Thousand,"Mohammadpur, Dhaka",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-5536473.html
Make Your Residence In A 900 Sq Ft Rental Home At 19 No. South Bakalia Ward,18 Thousand,"Chaktai, 19 No. South Bakalia Ward, Bakalia, Chattogram",2 Beds,2 Baths,900 sqft,Apartment,For Rent,8 November 2021,https://www.bproperty.com//en/property/details-5399436.html
"1350 Sq Ft Ready Flat For Rent In The Prime Location Of Khilkhet, Namapara",16 Thousand,"Boatghat, Namapara, Khilkhet, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5407240.html
"A Convenient 1350 Sq Ft Residential Flat Is Prepared To Be Rented At Kunjobon Road, East Rampura",22 Thousand,"East Rampura, Rampura, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,18 June 2023,https://www.bproperty.com//en/property/details-5573657.html
A Relaxing 1800 Sq Ft Residential Property Is Up For Rent At Bayazid,35 Thousand,"Chadra Nagar, Bayazid, Chattogram",3 Beds,3 Baths,"1,800 sqft",Apartment,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-1696928.html
"A nice residential flat of 1500 SQ FT, for rent, can be found in North Khulshi",50 Thousand,"Khulshi Hill R/A, North Khulshi, Khulshi, Chattogram",2 Beds,2 Baths,"1,500 sqft",Apartment,For Rent,16 March 2023,https://www.bproperty.com//en/property/details-5501793.html
1975 Sq Ft Apartment With 3 Bedrooms Is For Rent In Uttara-4,50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,975 sqft",Apartment,For Rent,8 June 2023,https://www.bproperty.com//en/property/details-5575562.html
"850 Square Feet Refreshing Apartment Is For Rent In Mirpur, Shewrapara",13 Thousand,"West Shewrapara, Mirpur, Dhaka",2 Beds,3 Baths,850 sqft,Apartment,For Rent,19 July 2023,https://www.bproperty.com//en/property/details-3944920.html
"A Vacant Flat Of 750 Square Feet Is Up For Rent In Mohammadpur, Pc Culture Housing",15.5 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,5 February 2023,https://www.bproperty.com//en/property/details-4084739.html
"Smartly Priced 2500 Sq Ft Flat, That You Should Check In Bashundhara R-a",45 Thousand,"Block H, Bashundhara R-A, Dhaka",4 Beds,4 Baths,"2,500 sqft",Apartment,For Rent,26 February 2023,https://www.bproperty.com//en/property/details-4897391.html
Let Us Give You A Good Home! A 2400 Sq Ft Spacious Flat For Rent In Uttara 10 .,60 Thousand,"Sector 10, Uttara, Dhaka",3 Beds,3 Baths,"2,400 sqft",Apartment,For Rent,5 July 2022,https://www.bproperty.com//en/property/details-3399048.html
Beautifully Constructed 1200 Sq Ft Apartment Is Available To Rent In Adabor,20 Thousand,"Baitul Aman Housing Society, Adabor, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,13 March 2023,https://www.bproperty.com//en/property/details-3467661.html
"Reside In This 1460 Sq Ft Flat For Rent In Niketan, Block B",65 Thousand,"Block B, Niketan, Dhaka",3 Beds,2 Baths,"1,460 sqft",Apartment,For Rent,14 June 2023,https://www.bproperty.com//en/property/details-3417696.html
A Nicely Constructed Apartment Of 1300 Sq Ft Can Be Found In Malibagh For Rent,27 Thousand,"Malibagh, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,2 March 2023,https://www.bproperty.com//en/property/details-3681781.html
"1550 Sq Ft Flat Is For Rent In Aftab Nagar, Block B",30 Thousand,"Block B, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,550 sqft",Apartment,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-3437580.html
Superb 650 Sq Ft Flat Is Available To Rent In Faydabad,11 Thousand,"Faydabad, Dakshin Khan, Dhaka",2 Beds,2 Baths,650 sqft,Apartment,For Rent,9 January 2023,https://www.bproperty.com//en/property/details-5494915.html
"Take A Look At This 1300 Sq Ft Flat Available For Rent In Mohammadpur, Nurjahan Road",30 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,15 January 2023,https://www.bproperty.com//en/property/details-4188414.html
1685 Sq Ft Apartment Is Ready For Rent In Uttara Sector 4,36 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,4 Baths,"1,685 sqft",Apartment,For Rent,9 January 2023,https://www.bproperty.com//en/property/details-3074930.html
"This Lovely 3 Bedroom Flat Is Ideal For Those Looking To Live In A Cozy, Affordable Place For Rent.",30 Thousand,"Turag, Dhaka",3 Beds,3 Baths,"1,722 sqft",Apartment,For Rent,17 January 2023,https://www.bproperty.com//en/property/details-5547233.html
Tastefully Designed This 1800 Sq Ft Full Furnished Flat Is Now Vacant For Rent In South Khulshi,50 Thousand,"South Khulshi, Khulshi, Chattogram",3 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,7 January 2023,https://www.bproperty.com//en/property/details-4953325.html
"1050 Sq Ft Wonderful Apartment Is Ready For Rent In Mirpur, Ahmed Nagar",15 Thousand,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",3 Beds,3 Baths,"1,050 sqft",Apartment,For Rent,15 January 2023,https://www.bproperty.com//en/property/details-3603152.html
"In The Location Of Double Mooring, An Apartment Is For Rent Near Anandipur Bazar",16 Thousand,"25 No. Rampur Ward, Double Mooring, Chattogram",3 Beds,3 Baths,"1,360 sqft",Apartment,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-1985472.html
A Nicely Planned Flat Is Up For Rent In Banani Nearby Banani Playground,1.2 Lakh,"Banani, Dhaka",3 Beds,4 Baths,"2,800 sqft",Apartment,For Rent,12 March 2023,https://www.bproperty.com//en/property/details-1987956.html
"Smartly Priced 1800 Sq Ft Flat, That You Should Check In Mehidibag",40 Thousand,"Mehidibag, 15 No. Bagmoniram Ward, Chattogram",3 Beds,4 Baths,"1,800 sqft",Apartment,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-3400975.html
"Seize This Modest 1300 Sq Ft Flat Up For Flat Rent In Mohammadpur, Nurjahan Road",30 Thousand,"Mohammadpur, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,15 January 2023,https://www.bproperty.com//en/property/details-4188412.html
At Nasirabad Properties Residential Area An Apartment Is Up For Rent Near Nasirabad Shahi Jame Masjid,35 Thousand,"Nasirabad Properties Residential Area, Khulshi, Chattogram",4 Beds,4 Baths,"2,100 sqft",Apartment,For Rent,16 July 2023,https://www.bproperty.com//en/property/details-1993009.html
Seize This Nice 900 Sq Ft Flat For Rent At Double Mooring,11 Thousand,"24 No. North Agrabad Ward, Double Mooring, Chattogram",2 Beds,2 Baths,900 sqft,Apartment,For Rent,15 March 2023,https://www.bproperty.com//en/property/details-5545569.html
1100 SQ FT flat is now to rent in Mirpur near to Prince Bazar,15 Thousand,"Section 1, Mirpur, Dhaka",3 Beds,3 Baths,"1,100 sqft",Apartment,For Rent,27 June 2022,https://www.bproperty.com//en/property/details-2010239.html
See This Apartment Is Up For Rent At Khulshi Near Nasirabad Shahi Jame Masjid,35 Thousand,"Nasirabad Properties Residential Area, Khulshi, Chattogram",4 Beds,4 Baths,"2,000 sqft",Apartment,For Rent,16 July 2023,https://www.bproperty.com//en/property/details-1992997.html
950 Sq Ft Apartment Is Now Vacant To Rent In Mohammadpur Very Near To Minar Masjid,27 Thousand,"Tajmahal Road, Mohammadpur, Dhaka",3 Beds,2 Baths,950 sqft,Apartment,For Rent,22 July 2023,https://www.bproperty.com//en/property/details-2052456.html
"Dhanmondi Jhigatola Road, Has This Amazing Flat Of 600 Sq Ft Which Is Ready To Rent",25 Thousand,"Dhanmondi, Dhaka",2 Beds,2 Baths,600 sqft,Apartment,For Rent,3 January 2023,https://www.bproperty.com//en/property/details-4460387.html
"At Nasirabad Properties Residential Area, 1200 Square Feet Flat Is For Rent",18 Thousand,"Nasirabad Properties Residential Area, Khulshi, Chattogram",3 Beds,2 Baths,"1,200 sqft",Apartment,For Rent,7 January 2023,https://www.bproperty.com//en/property/details-2080549.html
"A Beautiful Apartment Is Up For Rent, In Anandipur R/a With A Convenient Price.",25 Thousand,"25 No. Rampur Ward, Double Mooring, Chattogram",3 Beds,3 Baths,"1,650 sqft",Apartment,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-5000810.html
High Quality Flat Of 1717 Sq Ft Is Available For Rent In Indira Road,45 Thousand,"Tejgaon, Dhaka",3 Beds,3 Baths,"1,717 sqft",Apartment,For Rent,2 April 2023,https://www.bproperty.com//en/property/details-3262307.html
Check This Fine Looking Flat For Rent In Mohammadpur,13 Thousand,"Mohammadpur, Dhaka",1 Bed,1 Bath,450 sqft,Apartment,For Rent,7 March 2023,https://www.bproperty.com//en/property/details-2059481.html
Nice 800 Sq Ft For Rent In One Of The Best Building In Mohammad Nagar,10 Thousand,"Bayazid, Chattogram",2 Beds,2 Baths,800 sqft,Apartment,For Rent,29 January 2022,https://www.bproperty.com//en/property/details-5196641.html
1175 Square Feet Apartment Is For Rent In Mirpur,18 Thousand,"Mirpur, Dhaka",3 Beds,3 Baths,"1,175 sqft",Apartment,For Rent,4 March 2023,https://www.bproperty.com//en/property/details-3358135.html
An Apartment Of 900 Sq Ft Is Waiting For Rent At West Nimtala,12.5 Thousand,"West Nimtala, Bandar, 36 Goshail Danga Ward, Chattogram",2 Beds,2 Baths,900 sqft,Apartment,For Rent,24 December 2022,https://www.bproperty.com//en/property/details-4822725.html
A Lovely Flat Comes Within Your Affordability In This Nice Location Of Bayazid Which Is 800 Sq Ft.,10 Thousand,"Bayazid, Chattogram",2 Beds,2 Baths,800 sqft,Apartment,For Rent,29 January 2022,https://www.bproperty.com//en/property/details-5196643.html
A Spacious Apartment Of 2000 Sq Ft Is Ready For Rent At Uttara,45 Thousand,"Sector 7, Uttara, Dhaka",3 Beds,3 Baths,"2,000 sqft",Apartment,For Rent,2 July 2023,https://www.bproperty.com//en/property/details-3458917.html
A 750 Sq Ft Very Reasonable Medium Flat Is Available For Rent At Mohammadpur,15 Thousand,"Block F, aziz Moholla, Mohammadpur, Dhaka",2 Beds,2 Baths,750 sqft,Apartment,For Rent,16 January 2023,https://www.bproperty.com//en/property/details-4509801.html
At Banani Nice Flat Up For Rent Near Banani Police Station,85 Thousand,"Banani, Dhaka",3 Beds,4 Baths,"2,100 sqft",Apartment,For Rent,9 May 2023,https://www.bproperty.com//en/property/details-1851477.html
Dwell In This 1255 Sq Ft Apartment Ready For Rent In Mirpur-1,20 Thousand,"Shah Ali Bag, Section 1, Mirpur, Dhaka",3 Beds,3 Baths,"1,255 sqft",Apartment,For Rent,23 July 2023,https://www.bproperty.com//en/property/details-4895141.html
Plan to move in this 3305 SQ FT flat which is up to Rent in Baridhara near to American International School,2 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,305 sqft",Apartment,For Rent,26 April 2022,https://www.bproperty.com//en/property/details-1886123.html
Flat Near Baridhara Jame Masjid For Rent In Baridhara,40 Thousand,"Baridhara DOHS, Dhaka",3 Beds,3 Baths,"1,350 sqft",Apartment,For Rent,7 July 2023,https://www.bproperty.com//en/property/details-1896512.html
When Location and Convenience is your priority this flat is for you which is 1050 SQ FT for rent in Senpara Parbata,19 Thousand,"Section 10, Mirpur, Dhaka",3 Beds,3 Baths,"1,050 sqft",Apartment,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-5194737.html
Amazing 2100 Sq Ft Apartment Is Available For Rent In Dhanmondi,55 Thousand,"Dhanmondi, Dhaka",3 Beds,4 Baths,"2,100 sqft",Apartment,For Rent,17 April 2022,https://www.bproperty.com//en/property/details-5266873.html
Visit This 1300 Sq Ft Residence Is Vacant For Rent In West Dhanmondi,35 Thousand,"Dhanmondi, Dhaka",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,12 July 2023,https://www.bproperty.com//en/property/details-5270063.html
Beautiful 1300 Sq Ft Flat Available To Rent In Kazir Dewri,26 Thousand,"Kazir Dewri, Chattogram",3 Beds,3 Baths,"1,300 sqft",Apartment,For Rent,7 May 2023,https://www.bproperty.com//en/property/details-3826510.html
Apartment for Rent in Muradpur close to Sunshine Grammar School & College,23 Thousand,"Nasirabad Housing Society, Muradpur, Chattogram",3 Beds,3 Baths,"1,230 sqft",Apartment,For Rent,5 July 2023,https://www.bproperty.com//en/property/details-1986100.html
"If You Desire To Live In Baridhara, You Can Check This 2300 Sq Ft Residence, Which Is Up For Rent",85 Thousand,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"2,300 sqft",Apartment,For Rent,12 October 2021,https://www.bproperty.com//en/property/details-3161367.html
1200 Sq Ft Residential Property Is For Rent In Banasree,18 Thousand,"Block H, Banasree, Dhaka",3 Beds,3 Baths,"1,200 sqft",Apartment,For Rent,3 August 2023,https://www.bproperty.com//en/property/details-5530453.html
"Deal With This 3000 Sq Ft Splendid Flat For Rent In Baridhara, K Block",2.5 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-5574043.html
Take A Look At This 1300 Sq Ft Flat Which Is Up For Rent In Uttara Near Uttara University,30 Thousand,"Sector 6, Uttara, Dhaka",2 Beds,2 Baths,"1,300 sqft",Apartment,For Rent,13 June 2022,https://www.bproperty.com//en/property/details-4992516.html
We Are Offering You A 3000 Sq Ft Ready Flat For Rent In Baridhara,2.5 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,000 sqft",Apartment,For Rent,11 May 2023,https://www.bproperty.com//en/property/details-5574045.html
1060 Sq Ft Apartment For Rent In The Prominent Location Of Banasree,19 Thousand,"Block M, Banasree, Dhaka",3 Beds,3 Baths,"1,060 sqft",Apartment,For Rent,7 June 2023,https://www.bproperty.com//en/property/details-5580514.html
2200 Square Feet Apartment With Great Features Is Ready For Rent In Uttara-3,75 Thousand,"Sector 3, Uttara, Dhaka",3 Beds,4 Baths,"2,200 sqft",Apartment,For Rent,15 May 2023,https://www.bproperty.com//en/property/details-3462736.html
Find Your Desired Home At This 2000 Sq Ft Well Featured Flat For Rent At Banani,90 Thousand,"Banani, Dhaka",3 Beds,3 Baths,"2,000 sqft",Apartment,For Rent,4 July 2023,https://www.bproperty.com//en/property/details-3568827.html
"This 1400 Sq Ft Flat Is Up For Rent Within Your Affordability, Is Located At Block D, Aftab Nagar",25 Thousand,"Sector 2, Block D, Aftab Nagar, Dhaka",3 Beds,3 Baths,"1,400 sqft",Apartment,For Rent,12 June 2023,https://www.bproperty.com//en/property/details-4653089.html
1762 Square Feet Residential Flat For Rent In Uttar Badda,35 Thousand,"Uttar Badda, Badda, Dhaka",3 Beds,3 Baths,"1,762 sqft",Apartment,For Rent,13 June 2023,https://www.bproperty.com//en/property/details-5581382.html
"Offering You A 950 Sq Ft Nice Flat For Rent In Haronath Ghosh Road, Lalbagh",27 Thousand,"Lalbagh, Dhaka",3 Beds,2 Baths,950 sqft,Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5112096.html
Your Desired 3-Bedroom Apartment In Baridhara Is Now Available For Rent,85 Thousand,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"2,300 sqft",Apartment,For Rent,12 October 2021,https://www.bproperty.com//en/property/details-3161364.html
"1325 Sq Ft Lovely Flat For Rent In Mohammadpur, Mohammadi Housing Ltd.",30 Thousand,"Mohammadi Housing LTD., Mohammadpur, Dhaka",3 Beds,4 Baths,"1,325 sqft",Apartment,For Rent,16 May 2023,https://www.bproperty.com//en/property/details-5574254.html
"Start Residing In This 1050 Sq Ft, Properly Developed Flat For Rent In North Road, Dhanmondi",25 Thousand,"Dhanmondi, Dhaka",3 Beds,3 Baths,"1,050 sqft",Apartment,For Rent,15 July 2023,https://www.bproperty.com//en/property/details-5076565.html
Let Us Serve You With This 2200 Sq Ft Full Furnished Apartment For Rent In Gulshan 2,90 Thousand,"Gulshan 2, Gulshan, Dhaka",3 Beds,3 Baths,"2,200 sqft",Apartment,For Rent,13 July 2023,https://www.bproperty.com//en/property/details-3487868.html
1750 Square Feet Desirable Apartment Is For Rent In Shyamoli,27 Thousand,"Shyamoli, Dhaka",3 Beds,4 Baths,"1,750 sqft",Apartment,For Rent,13 March 2023,https://www.bproperty.com//en/property/details-5274151.html
1975 Sq Ft Apartment With Great Rooms Is For Rent In Uttara-4,50 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,975 sqft",Apartment,For Rent,8 June 2023,https://www.bproperty.com//en/property/details-5575552.html
Confirm Your Next Living By Rent This Exceptional Apartment That Is Set Up In Baridhara,1.7 Lakh,"Block K, Baridhara, Dhaka",4 Beds,4 Baths,"3,300 sqft",Apartment,For Rent,6 June 2023,https://www.bproperty.com//en/property/details-1940970.html
"1400 Sq Ft Flat With Updated Residential Features Is Up For Rent In Bashundhara, Block M",22 Thousand,"Bashundhara R-A, Dhaka",3 Beds,4 Baths,"1,400 sqft",Apartment,For Rent,28 November 2022,https://www.bproperty.com//en/property/details-5415708.html
"A Beautiful Ready Flat With 3 Bedrooms Is Available For Rent At PC Culture Housing, Mohammadpur",24 Thousand,"PC Culture Housing, Mohammadpur, Dhaka",3 Beds,3 Baths,"1,250 sqft",Apartment,For Rent,17 July 2023,https://www.bproperty.com//en/property/details-4098230.html
"Find Your Desired Home At This 3200 Sq Ft Well Featured Flat For Rent At Block K, Baridhara",1.1 Lakh,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"3,200 sqft",Apartment,For Rent,15 May 2023,https://www.bproperty.com//en/property/details-5197194.html
"Apartment For Rent In Uttara, Near International Hope School Bangladesh",35 Thousand,"Sector 4, Uttara, Dhaka",3 Beds,3 Baths,"1,550 sqft",Apartment,For Rent,14 November 2022,https://www.bproperty.com//en/property/details-1905216.html
"If You Are Looking For A Modern Well-planned Flat For Rent Then You Can Choose This 3600 Sq Ft Flat In Block K, Baridhara.",3.5 Lakh,"Block K, Baridhara, Dhaka",3 Beds,3 Baths,"3,600 sqft",Apartment,For Rent,6 June 2023,https://www.bproperty.com//en/property/details-3489876.html
Near Nasirabad Shahi Jame Masjid An Apartment Is Up For Rent At Khulshi,35 Thousand,"Nasirabad Properties Residential Area, Khulshi, Chattogram",4 Beds,4 Baths,"2,000 sqft",Apartment,For Rent,16 July 2023,https://www.bproperty.com//en/property/details-1992999.html
